order_id,customer_id,order_status,order_purchase_timestamp,customer_unique_id,customer_state,order_purchase_in_months,review_score,review_comment_title,review_comment_message,payment_installments,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_value
a79789405ef383b5e12d9f6f6979c793,490751997b36502ff05189bdefa093f2,delivered,2018-04-18 00:27:01,197912068e2a7a13dd81fdfc58369b5c,RS,8.0,4,.,.,4,3,9938217cedf3d56b2abaf11f2d3feae7,8fbd63429be6d3e5e6d1a709b6464802,2018-04-24 00:35:41,150.0,23.63,520.89
a7a7cee8db5a07311875dd616cbad673,28e00e24d35fe6db0b53bfe88485ba26,delivered,2018-08-05 08:12:05,0beb1b192f2d5650c944db52840677f9,PR,4.0,1,Reclamação ,"Comprei dois itens. E só foi entregue um. Nota fiscal consta dois produtos. 
Entregue apenas 1.",1,1,242e43e16717ea0a751d98a83b773d4e,8648b1e89e9b349e32d3741b30ec737e,2018-08-07 08:24:20,31.9,18.32,100.44
a7a7cee8db5a07311875dd616cbad673,28e00e24d35fe6db0b53bfe88485ba26,delivered,2018-08-05 08:12:05,0beb1b192f2d5650c944db52840677f9,PR,4.0,1,Reclamação ,"Comprei dois itens. E só foi entregue um. Nota fiscal consta dois produtos. 
Entregue apenas 1.",1,2,242e43e16717ea0a751d98a83b773d4e,8648b1e89e9b349e32d3741b30ec737e,2018-08-07 08:24:20,31.9,18.32,100.44
a7b1a54a2b2cf96cfabf303fccafbc3e,00acc750f0c2bda99b95c4043ff1e662,delivered,2018-05-07 17:32:05,308eed157c50c58cd2d795eb5f1e096a,MG,7.0,5,Ótimo produto ,Rápido na entrega. Produto de boa qualidade,2,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-11 18:10:41,99.9,0.0,99.9
a7b8a73bcc7bf3850dc9f4907c5ee6f2,956346db615f7adb9ea991c5e4648c55,delivered,2018-06-18 08:14:02,62b1b62058c7572c90f08ec692ff0533,SC,6.0,5,Muito bom ,Show super recomendo,1,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-06-25 03:30:59,105.0,23.89,644.45
a7b8a73bcc7bf3850dc9f4907c5ee6f2,956346db615f7adb9ea991c5e4648c55,delivered,2018-06-18 08:14:02,62b1b62058c7572c90f08ec692ff0533,SC,6.0,5,Muito bom ,Show super recomendo,1,2,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-06-25 03:30:59,105.0,23.89,644.45
a7b8a73bcc7bf3850dc9f4907c5ee6f2,956346db615f7adb9ea991c5e4648c55,delivered,2018-06-18 08:14:02,62b1b62058c7572c90f08ec692ff0533,SC,6.0,5,Muito bom ,Show super recomendo,1,3,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-06-25 03:30:59,105.0,23.89,644.45
a7b8a73bcc7bf3850dc9f4907c5ee6f2,956346db615f7adb9ea991c5e4648c55,delivered,2018-06-18 08:14:02,62b1b62058c7572c90f08ec692ff0533,SC,6.0,5,Muito bom ,Show super recomendo,1,4,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-06-25 03:30:59,105.0,23.89,644.45
a7b8a73bcc7bf3850dc9f4907c5ee6f2,956346db615f7adb9ea991c5e4648c55,delivered,2018-06-18 08:14:02,62b1b62058c7572c90f08ec692ff0533,SC,6.0,5,Muito bom ,Show super recomendo,1,5,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-06-25 03:30:59,105.0,23.89,644.45
a7c2931e0d164883a0792bdbb8240381,57daa113711e9123f2a06835f37c0330,delivered,2018-04-16 23:04:41,34735978a17853cfdcc04540e85127fd,SP,8.0,1,Não recebi o produto ,Paguei o produto é não recebi. ,1,1,e2f1ccf86759df28dd1e9f2e0e3242d4,df0f42bc4c2142eacf0eaf2cffd0cfbb,2018-04-23 09:51:15,104.0,18.61,122.61
a7c6365fed8c291cfac8b74f173b7a4f,3141cc179ab3a6e43e197bcd74ea7e68,delivered,2018-07-24 07:36:00,6eb59f7b1132420bbca105d1fd5f74df,SP,5.0,4,Satisfeita com o produto ,"Gostei muito do produto, só não gostei mais porque tive que retirar no Correios.

",1,1,1d974de82e60d653a2d1cc79984dcec8,65febd49fd28ec955651299159b1f527,2018-07-27 02:50:20,40.99,11.31,52.3
a7cf730b181e6cad8b924251402d001b,56f515316cc5a6a5dea32f233e73fad8,delivered,2018-07-30 11:58:55,78f899779d5eb5ea8554d6f21e1d1c9f,SP,5.0,4,Satisfeita,"Adquiri um produto e o mesmo foi entregue dentro do prazo, mto bem embalado e conforme o combinado...",4,1,1c5e5b3851dcb42f81def7b900898c83,68f86ba270525243e68ae74044f992b9,2018-08-03 12:15:18,99.9,15.8,115.7
a7d16178d0bd9c68a2ad17d3f7b15238,0ac6e866456134e119bfe219a91cd925,delivered,2018-05-15 03:32:54,e2439c7b04c3500e7a4aa7a208e78f70,SP,7.0,5,Entrega muito rápida,Loja muito ágil no envio do produto. Bem embalado e conforme anunciado,1,1,8173ca41cdb176462f9ae79821a48404,d566c37fa119d5e66c4e9052e83ee4ea,2018-05-21 02:55:36,35.9,7.39,86.58
a7d16178d0bd9c68a2ad17d3f7b15238,0ac6e866456134e119bfe219a91cd925,delivered,2018-05-15 03:32:54,e2439c7b04c3500e7a4aa7a208e78f70,SP,7.0,5,Entrega muito rápida,Loja muito ágil no envio do produto. Bem embalado e conforme anunciado,1,2,8173ca41cdb176462f9ae79821a48404,d566c37fa119d5e66c4e9052e83ee4ea,2018-05-21 02:55:36,35.9,7.39,86.58
a7dfc0dec96501a2f03a9d1412d8975c,d61e0d911735f7edfbb4ec85a487951f,delivered,2018-04-21 11:24:57,d5911e052aee8a1f05f19c3bf612777e,SP,8.0,5,Ótima entrega ,"Sem comentários, recomendo!!! ",1,1,83081dc6244771b9cc1ab17b14fb5f31,ff1fb4c404b2efe68b03350a8dc24122,2018-04-26 12:30:49,200.0,12.03,212.03
a7dff9f82589bed9661867f1d3e5673e,b6d04e119573f6721d1d58a9beb1b483,delivered,2018-07-04 14:49:16,682d57bd00966e53cec41da56801ee7c,SP,5.0,5,"Muito bom , o Sino É D+","O sino foi entregue antes do prazo. ultrapassou minhas expectativas!! Site de confiança, o sino é muito bom,grande ta p tocar com muita facilidade.Minha filha amou ..Agradeço ",1,1,a861fc3f9efc96a2aa2f90a1e8a41875,138dbe45fc62f1e244378131a6801526,2018-07-10 15:30:51,15.9,12.79,28.69
a7e1fc9c679ba035ffc78b021f142edb,b1287d4340ac7a895b2d5b74c5917d10,delivered,2018-06-30 19:41:57,eb7cdf5977687149e203e07a7f1c2728,BA,6.0,4,Recomendo,Muito satisfeito com a compra produto de ótima qualidade e a entrega foi feito antes do prazo estipulado. ,4,1,90aa2ab699cd0e459be93124aa91c82f,8160255418d5aaa7dbdc9f4c64ebda44,2018-07-03 19:55:13,114.9,27.75,142.65
a7ef78c3a5df5c8ec972fec1bda6c55c,a4275ab53821438a83cf6e6dfe85f88b,delivered,2018-06-19 13:21:35,be181ebd218583206a6dfe492bf3c012,SP,6.0,2,Entrega complicada,"Recomendo a loja, porém, a entrega pelo Correios está cada dia mais difícil. Ao rastrear o objeto aparece que o Correios saiu para entrega, sendo que na realidade não houve tentativa de entrega",1,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-06-21 13:30:47,84.9,14.9,99.8
a7f8e3b5e7e9f480a27e2f410e560e16,dafb48d3122c3431292b3e7efe1182ce,delivered,2018-05-20 22:55:19,36cfec707344b75d20e6c7ef583c3b8c,MG,7.0,5,Recomendo,Produto entregue no praxo estabelecido.,6,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-05-24 23:10:20,53.9,16.07,69.97
a7ff25f0e4f6914216004204460f5797,65855f1523c77cf7936981daba756ae6,delivered,2018-08-13 20:22:33,a6417f4ecd2487db46152b08753e3af3,SP,4.0,1,Decepcionada com a compra,"O produto foi entregue com atraso, o pior não foi isso, o mesmo chegou solto em uma caixa suja, tive que usar ""panos"" para limpar a embalagem antes de abrir. A sujeira me deixou indignada!",4,1,d5a19cc8a92434231693043e185b4c5b,5bc55dbe2f12b6af6d83ed46023e0dc8,2018-08-16 20:30:16,159.9,20.31,180.21
a814c3bac8cee558887d1cd73a0696a0,e0232cdbaf4e7f5abe9cbc566a0e9022,delivered,2018-08-22 10:41:32,13cca6b831a40834c4132657f3831031,SP,4.0,4,9 neste produto ,Comprei preto veio azul porém não está funcionado foi 1 que veio com defeito ,1,1,a142a106133a43bc55573a6a77be9d57,18a349e75d307f4b4cc646a691ed4216,2018-08-29 10:55:31,20.0,7.4,27.4
a8214c9e03a43c854489256848d39323,c25d0e3052c2c12a7cbdbe5c467f2db8,delivered,2018-05-22 16:22:55,b63a5402a0cd0cd8f811184c9184c45e,SP,7.0,5,SUPER INDICO ,"SUPER INDICO,CHEGOU ANTES DO PRAZO PREVISTO",10,1,92f699740f5a71846565fa8a6f0bbcf4,213b25e6f54661939f11710a6fddb871,2018-05-30 16:58:08,113.85,12.13,125.98
a8349221f179d6b9b634e38c3e2c800c,c89804ef71f8c8888f76d683addfd6ba,delivered,2018-04-28 13:36:47,04c8d1d940857332059a45d7cc9a906a,SP,8.0,3,Produto com imperfeições,"O produto foi entregue dentro do prazo. No entanto, o adesivo da caneca veio com dois pequenos furos, o que comprometeu a minha satisfação com a compra.",1,1,25a1d9b4eeca995f38b898c7ab6288ef,6edacfd9f9074789dad6d62ba7950b9c,2018-05-04 13:50:20,64.9,8.88,73.78
a83bb8ac33348c821f5d1062e6aa2027,c843eff3ad4e1a193e299cef5b757284,delivered,2018-08-24 10:25:51,903d4d509bd94965e57d07a5f78de590,MG,4.0,5,Recomendo,"ANTES DO PRAZO,ÓTIMO.",10,1,c8a148c82c4a80df54e7ceea266f9fb5,59b22a78efb79a4797979612b885db36,2018-08-28 10:37:38,125.0,25.04,300.08
a83bb8ac33348c821f5d1062e6aa2027,c843eff3ad4e1a193e299cef5b757284,delivered,2018-08-24 10:25:51,903d4d509bd94965e57d07a5f78de590,MG,4.0,5,Recomendo,"ANTES DO PRAZO,ÓTIMO.",10,2,c8a148c82c4a80df54e7ceea266f9fb5,59b22a78efb79a4797979612b885db36,2018-08-28 10:37:38,125.0,25.04,300.08
a848ecb46fe108b35dd5bd7bf4fdddca,9deb8336dd9a075a90ad8adb3459e4fe,delivered,2018-05-02 19:55:38,3353f412e65c52d3b1b5a91f4a5df5bd,RJ,7.0,2,Qualidade ruim!,A capa protetora não é exatamente o que eu esperava deixa a desejar no tipo material e na qualidade.,5,1,3458b4c1fcbe46e2eedb48e00960a60e,cfb1a033743668a192316f3c6d1d2671,2018-05-08 20:38:58,169.8,27.27,197.07
a84a0bd528e053f6b266e21bb1111e3f,2a9f4bad138e972730f8289c0ea9ed74,delivered,2018-07-03 19:27:58,e5e57c3cc367d2a032b7063521bc9dff,RJ,5.0,5,Muito bom !!,Recomendo tanto o site lannister quanto a loja parceira targaryen .,10,1,0d009643171aee696f4733340bc2fdd0,620c87c171fb2a6dd6e8bb4dec959fc6,2018-07-09 20:31:35,319.9,15.45,335.35
a84c48c1c9adb6611355f0c6b2bb05c8,286c8b63684dda5b90c2cede81071744,delivered,2018-05-02 17:04:17,3ad2079de998f4e615677485447a6926,BA,7.0,5,Recomendo,"Produto chegou bem embalado, chegou no prazo e por isso recomendo ",4,1,d369c0eb24f18d687ae8598d570cb255,ceaec5548eefc6e23e6607c5435102e7,2018-05-15 17:09:04,48.9,20.08,68.98
a852cc31ae30e70e308d7e21bcc47990,d4d3ce7e6e51f287f5c2d896b0b07bae,delivered,2018-07-28 00:54:33,e5f19a93cf85b13edc0376d90e4a0ba5,SP,5.0,5,Adorei meu produto!,Produto de qualidade e bem embalado!,1,1,9376771cb92c045ec36c97fb810f1f90,f9ec7093df3a7b346b7bcf7864069ca3,2018-08-01 01:10:07,10.9,7.39,18.29
a853cdd8003fb8372f09eefdb15720f8,ad145ce80d256cb7234084bd8c76a335,delivered,2018-05-25 16:38:14,c02c6d51253cabefd33f927d7f943ea7,PR,7.0,5,capinhas,"a compra chegou parcialmente, as capinhas dos celulares nao vieram junto com o restante do pedido, aguardando para ver se estao vindo separadamente.",1,1,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,2018-05-29 17:30:42,29.99,15.95,173.76
a853cdd8003fb8372f09eefdb15720f8,ad145ce80d256cb7234084bd8c76a335,delivered,2018-05-25 16:38:14,c02c6d51253cabefd33f927d7f943ea7,PR,7.0,5,capinhas,"a compra chegou parcialmente, as capinhas dos celulares nao vieram junto com o restante do pedido, aguardando para ver se estao vindo separadamente.",1,2,31c79131e883e5fd8c4c85fe9f7d2bb2,ea8482cd71df3c1969d7b9473ff13abc,2018-05-30 17:30:42,24.99,15.95,173.76
a853cdd8003fb8372f09eefdb15720f8,ad145ce80d256cb7234084bd8c76a335,delivered,2018-05-25 16:38:14,c02c6d51253cabefd33f927d7f943ea7,PR,7.0,5,capinhas,"a compra chegou parcialmente, as capinhas dos celulares nao vieram junto com o restante do pedido, aguardando para ver se estao vindo separadamente.",1,3,31c79131e883e5fd8c4c85fe9f7d2bb2,ea8482cd71df3c1969d7b9473ff13abc,2018-05-30 17:30:42,24.99,15.95,173.76
a853cdd8003fb8372f09eefdb15720f8,ad145ce80d256cb7234084bd8c76a335,delivered,2018-05-25 16:38:14,c02c6d51253cabefd33f927d7f943ea7,PR,7.0,5,capinhas,"a compra chegou parcialmente, as capinhas dos celulares nao vieram junto com o restante do pedido, aguardando para ver se estao vindo separadamente.",1,4,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,2018-05-29 17:30:42,29.99,15.95,173.76
a85ad381ff410bb40159e498feb30a13,3bef7341efc8f099c1ce8dbb59a409aa,delivered,2018-05-28 18:45:30,63ec843d8bc7eaddc90fe637f43b72d7,SP,7.0,1,cobertor,"produto inferior ao esperado.
Desejo devolve lo. ",8,1,aa50ff149386fb0469e22f41b39652a6,ea67327e24487bdfac5fbfa37ea124df,2018-06-05 18:55:22,162.5,18.05,180.55
a85b39b522ebdc78718abeca337444a5,b195bc90f08a925b3fcff60a27e14e45,delivered,2018-06-26 14:08:31,7bb60ba80bdf284752528b6839693554,SP,6.0,1,não recomendo,"os pendentes vieram descascando, um deles amassado e com o acabamento dourado com defeitos.",4,1,6a1c65dbbecc1ece8c22856122a774ac,1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-02 14:30:48,230.0,26.59,256.59
a85ca5795f5b9095cd0be276b40cfb8f,399300efe0d7bc0f14370aaf179d0d93,delivered,2018-08-17 10:36:07,b1e41a18b2cd67509f5bcaf594d0142c,DF,4.0,1,Produto não funciona,O a cinta do produto não está funcionando.,1,1,d10f7bc1a57ebe26d5994076f2bfa06b,8ae520247981aa06bc94abddf5f46d34,2018-08-21 10:49:23,229.0,38.51,267.51
a864be64d69bd7d14232006b22b17f96,bdc8cf249438de5d2f2d03ea0ac67a28,delivered,2018-07-15 07:54:38,525ee2a15c1d1afb98b444a8a3cba559,CE,5.0,3,XXXX,AINDA NÃO RECEBI,2,1,c88f6f752875535d69510094205bab77,72c5da29406b4234927b81855e7b64f6,2018-07-18 08:07:12,319.99,44.52,364.51
a8666b29dbc635b3a029b1ed84fa8df5,5a88431d6ebc9a79f999c06091ae0370,delivered,2018-08-10 15:42:03,3573b9d42bc178dbd9498308a0f2ea97,SP,4.0,5,"Show,comparado com o preç","Pelo preço está mais do que ótimo.A costura e detalhes sao bons,o tamanho é bom.Vieram em cores sortidas e não repetidas. São confortáveis de se enxugar.",1,1,fbce4c4cb307679d89a3bf3d3bb353b9,c33847515fa6305ce6feb1e818569f13,2018-08-14 16:04:41,149.0,44.84,193.84
a86a34972a168f819d4e6fbf8d07a264,b791ca57e403e3abe07c2955dcd7df8b,delivered,2018-07-24 23:30:08,a7aaa065216eeb2a28e0e849a811b5df,SP,5.0,5,tudo certo com a compra,tudo ok,2,1,82ed1009173f99aeacc5499e24e9a7a0,c3fe93ba3085f92855c97e57f38c8c05,2018-07-30 23:44:23,24.0,18.27,42.27
a874eec5edcf6172ec6d8bde7bcccd08,e96a52e3123ff005fb7e379b8927b7c6,delivered,2018-06-03 13:05:14,fdd4c60553c33cd8b3ae6e2ac285a9fa,CE,6.0,1,mercadoria incorreta,"veio mercadoria errada, tamanho maior que o solicitado.

como fazer para regularizar?",5,1,735a36bd5c680c3b10f1c48c99c0559b,b2ba3715d723d245138f291a6fe42594,2018-06-11 13:15:15,269.9,125.55,395.45
a878aea89f040852ba82d7366fb4360c,9bed2d43411502075eefa923e6ed73d1,delivered,2018-04-05 12:39:13,cc47f99364c6a2b50a87c1bbb3e4f0f8,RJ,8.0,4,Recomendamos,"Entregue no prazo, produto embalado corretamente.",1,1,7e42a5d6c862c0078b9e31fd9daa31f8,7142540dd4c91e2237acb7e911c4eba2,2018-04-12 02:50:16,74.9,19.49,94.39
a87e931eec5702ceb837f15fdcf39684,9ca35c51f341909f26c23e171bbcad14,delivered,2018-05-15 21:59:55,5691d9e7584b97e1b450398f3476b800,MT,7.0,1,Não recebi as cadeiras,Assim que receber posso avaliar,1,1,0254806b6c237bd1f21cae60ea8d1533,7c67e1448b00f6e969d365cea6b010ab,2018-06-04 02:31:37,116.94,63.97,361.82
a87e931eec5702ceb837f15fdcf39684,9ca35c51f341909f26c23e171bbcad14,delivered,2018-05-15 21:59:55,5691d9e7584b97e1b450398f3476b800,MT,7.0,1,Não recebi as cadeiras,Assim que receber posso avaliar,1,2,0254806b6c237bd1f21cae60ea8d1533,7c67e1448b00f6e969d365cea6b010ab,2018-06-04 02:31:37,116.94,63.97,361.82
a8843eefca185666dee09101b9507b49,0e9832988bc93080e7b8ce36707b3bd1,delivered,2018-04-18 17:33:44,36f49bb6a0f1e6f0233c16ea0591c0be,ES,8.0,1,Nao recomendo ,"muita demora para enviar um produto, demorou muito para tirar uma simples nota fiscal e enviar o produto que inclusive não chegou !",1,1,89b121bee266dcd25688a1ba72eefb61,2eb70248d66e0e3ef83659f71b244378,2018-04-24 18:09:46,79.9,15.44,95.34
a8913a7a82fc8acaeb44c6e9909944e0,99dd4efeee255127aab6b84d50e1dda8,delivered,2018-05-11 16:20:01,3af11c83a23dd9fd6c62fb44f971a564,CE,7.0,5,super recomendo,"o produto chegou bem antes do prazo, da maneira que eu imaginava..parabéns",4,1,3193a48de17d955edc655009bfd530e3,80f2cf9abf6b5a0e5c612b5eea6646e6,2018-05-17 16:31:09,178.5,96.9,275.4
a891a6826aee7ca570551a63a25c135b,aa6c06fc582aea2912edc17eea2be533,delivered,2018-05-18 11:19:54,f1d015367a150dd39299461b7459a555,BA,7.0,4,Ótimo produto ,"Atendeu minhas expectativas, tem qualidade recomendo. ",2,1,f0bbc1bdaf90ddcab4aa862660dfc6d3,f262cbc1c910c83959f849465454ddd3,2018-05-22 13:06:55,19.99,18.28,38.27
a89be75924730a39d29149cc159514e1,190e688d1f5aae2e04a68016c3671b25,delivered,2018-07-23 16:41:12,8774ebcc57a20931b0e318d4d4396f58,RS,5.0,5,beleza,tudo ok,1,1,513d6bfa0cc5198ae04a6ebf0baeae98,ed8cb7b190ceb6067227478e48cf8dde,2018-07-27 17:31:20,14.99,19.32,34.31
a8a6ba331df6f7b1106abbc30489c428,a2a44c984bec2185bc06c123ec57454f,delivered,2018-04-01 18:33:04,d7d6084a07809ee2a00e58005e9469dc,PA,9.0,1,Não recebi meu produto,O meu produto ainda nao chegou!!! Desde 17/04/18 nao houve mais nenhuma atualizacao!! E o prazo estimado pra chegada do meu produto venceu dia 30/04/2018. Enviei vários emails mas ninguém responde!!!,2,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-04-05 18:47:52,69.9,25.04,94.94
a8aa1455a58ed250938c0f20158244a8,e7f85c87d7dfa7ed0a1e43148b2005af,delivered,2018-08-07 17:23:10,d91da6adf28c3ef0597453b582f68e66,RS,4.0,5,otimo,"foi recebido, mas ficou pequeno e já foi pedido a devolução, estamos só aguardando novas instruções para a devolução.
att:",1,1,a425439bda03235c54fcb21e14f3865d,8bd0f31cf0a614c658f6763bd02dea69,2018-09-05 03:45:17,345.6,37.77,383.37
a8ab159f82af4257ef7c239358b1221a,4ae0e56fdf4e50a702d17c18f46c1b4a,delivered,2018-05-11 14:29:45,8ec956cfe8bed61c0878a7159c26c52c,SP,7.0,5,Otimo Produto!!,"Produto muito bom, veio super embalado e muito protegido!! recomendo a todos que forem comprar!!! podem comprar sem medo, que é de otima qualidade!!",2,1,173c08b531cec70292992396ced22e7d,157c3e4b42f81ac4a44e8b1ca2fe9876,2018-05-18 14:30:30,104.0,11.35,115.35
a8ad75728836e5b2103463b917d0e6f4,64f109e8f4a2c0380642a902d653010d,delivered,2018-08-01 21:08:42,20b0e12f0cdaf39b6905f3177cf65cb8,SP,4.0,5,Ótimo produto,Peça linda ótimo custo benefício.,1,1,a1eae0ed718c783a4c0dfef382d31ee4,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-08 21:04:14,320.0,45.38,365.38
a8b6cffc34d25d7c6dea874c364232f6,f2bd21cab03b9c3e39bce8fdecbc0eda,delivered,2018-07-23 21:58:08,8f5b839b2555ac28db3da016a0cd84d0,SP,5.0,4,Satisfeita,Recebi o produto em bom estado e antes do esperado.,2,1,d6aa421b9567e3e2a3a0caf8fb846cbc,99a54764c341d5dc80b4a8fac4eba3fb,2018-07-27 10:01:01,41.8,22.11,63.91
a8bb77ab67213461d5c632d41df4fafd,2721ef590caf4432f4b543b9048f9cdf,delivered,2018-07-18 10:31:15,0dd66eaf9387137eadd32af6228c7d23,SE,5.0,5,🔟 ,Otimo,4,1,9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,2018-07-20 10:42:08,49.9,23.07,72.97
a8c5b9c0a36fb5d42f41d29dc808c0a8,23723779ba40a7f7887608d06897c432,delivered,2018-04-22 17:36:31,1921de4110a0774120e8f52e572f7243,SP,8.0,1,Defeito ,A torneira sai pouca água bem pouca aí o jeito foi colocar novamente a minha torneira antiga ,4,1,679a3e5e1d2bb68982be5734c6e55e63,8a130737016f838139d31878787a39c9,2018-04-26 18:30:43,54.4,8.88,63.28
a8dbaf4197af2f96f35fb65ad457c912,4828dec276b8e9249578cab092211e13,delivered,2018-05-13 19:21:01,f6bfa60df0ab91a27f5b5ee37022653b,PR,7.0,1,Péssimo,Comprei um produto e recebi outro!!! Totalmente insatisfeita.,1,1,e0d64dcfaa3b6db5c54ca298ae101d05,2eb70248d66e0e3ef83659f71b244378,2018-05-18 08:55:23,134.9,18.82,153.72
a8e71f90cc64f1bb855f48a020bb463a,f3e417e7a48199977a2c9b58b7cf09bf,delivered,2018-04-26 19:25:22,1772d62f5099be6942fbb3d3e881cc7c,SP,8.0,1,Produto sujo,"O produto veio em mal estado de limpeza, parecia já ter sido usado, o espelho riscado",2,1,72d9d9e20be430ad3b1ba561bb0cf71a,725c32fa80c2faacc4fc88450d27314e,2018-05-03 19:35:22,79.8,8.91,88.71
a8f3236d399cdf5f80c6ea3866b24ef0,33629ae5fadf65abf0409104edb75a7b,delivered,2018-08-15 16:14:22,c89be64ab015a47408ff45d6cd218208,DF,4.0,5,Excelente,"O produto é excelente, conforme a descrição, tudo certo, amei. O que me impressionou foi a entrega, super rápida. ",10,1,19fde409ed843f30b4bc54739121bf7e,b33e7c55446eabf8fe1a42d037ac7d6d,2018-08-17 16:25:19,129.9,19.01,148.91
a8f6d89fa954e7d94c69fd13b6a71327,517d0c5ba97d755ff3401a0a4a1b9683,delivered,2018-05-03 01:31:49,1cebf1f65b1a8b783b7d93b2c187216c,SP,7.0,5,Super Recomendo,"Meu produto chegou bem embalado e antes do prazo, adorei.",1,1,f9549e7746c357cc4228720985abbab2,f8db351d8c4c4c22c6835c19a46f01b0,2018-05-10 03:31:21,134.9,27.8,162.7
a8f7065acc12b517fbf7ab744bff8edc,d4623e72427e718bb5c2df6446723683,delivered,2018-05-17 16:55:07,46641650a4cc7d3077f40de3244233b3,GO,7.0,1,Entrega,Péssimo atendimento. Nao me deram nem explicações para este 1 MÊS de atraso. Nunca mais faço compras pela lannister.,1,1,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,2018-05-22 04:31:08,106.0,18.62,124.62
a908872306574c9405b29a838aee5521,66248865be7641119877386694de1598,delivered,2018-07-24 17:04:52,2c9d53f20e3055c7729299150d40a5ec,SP,5.0,2,Entrega parcial,Recebi somente 1 item.....faltam os 2 jogos de lençol e a compra está no site do baratheon como entrega efetuada. Peço para verificar o ocorrido e informar qusndobirei receber os itens faltantes.,5,1,c321936f167cdd14866ac591eea36f38,0c8380b62e38e8a1e6adbeba7eb9688c,2018-07-30 17:15:20,31.9,20.12,198.03
a908872306574c9405b29a838aee5521,66248865be7641119877386694de1598,delivered,2018-07-24 17:04:52,2c9d53f20e3055c7729299150d40a5ec,SP,5.0,2,Entrega parcial,Recebi somente 1 item.....faltam os 2 jogos de lençol e a compra está no site do baratheon como entrega efetuada. Peço para verificar o ocorrido e informar qusndobirei receber os itens faltantes.,5,2,10dbe0fbaa2c505123c17fdc34a63c56,0c8380b62e38e8a1e6adbeba7eb9688c,2018-07-30 17:15:20,31.9,20.12,198.03
a908872306574c9405b29a838aee5521,66248865be7641119877386694de1598,delivered,2018-07-24 17:04:52,2c9d53f20e3055c7729299150d40a5ec,SP,5.0,2,Entrega parcial,Recebi somente 1 item.....faltam os 2 jogos de lençol e a compra está no site do baratheon como entrega efetuada. Peço para verificar o ocorrido e informar qusndobirei receber os itens faltantes.,5,3,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,2018-07-26 17:15:20,79.9,14.09,198.03
a90d54c4e730c3f73f5fbf256ebe58e2,cbe499bf7af1964f5924dbe8e244c75c,delivered,2018-05-04 23:22:26,6bcd85a35af3d6d244b6494062b825c7,MG,7.0,5,Ótimo produto,"De acordo com as especificações e entrega antes do prazo. parabéns Americana.





 
",1,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-05-09 23:35:10,119.0,7.64,126.64
a90e65884b5ddd672fa889ed85cdf79f,be5cdc70fac60d87542a1e37ce3fa2d9,delivered,2018-08-09 18:09:53,f8414aab3af31faec50b0193f1400090,ES,4.0,4,Bom,"O produto foi entregue no prazo certo, só que vou fazer a devolução, pois não é o que eu esperava!",6,1,b6b4e4b461579340605841c0af800dc4,651530bf5c607240ccdd89a30c9c9712,2018-08-15 18:25:11,199.9,24.55,224.45
a910d527d324ae071c473e5154238031,cda1e3f188ae936829b145f1b2f35152,delivered,2018-04-30 15:39:07,78814f76f9211ebd44f6e962d643fcab,SP,8.0,5,Entrega ok,"Recebi 12 dias antes da data fornecida.
Eu recomendo",8,1,b69eb25e3a4def8e9cddee18712e0c5e,8ed8ea9a57c862f2c18c2fe41f601d56,2018-05-07 02:52:59,199.0,42.15,241.15
a91c3d9045c21f1f101bfc28c30fbef6,5fffdb430f630b75465a5d5dfd37ab44,delivered,2018-06-29 18:01:59,d95c4b13476f7a25ed6b161fd23796b8,BA,6.0,5,Amei!,Muito lindo! Nota 10.,4,1,12bc40cc267092a471dfd683058c8142,79ebd9a61bac3eaf882805ed4ecfa12a,2018-07-06 18:10:43,174.9,57.99,232.89
